player_id,player_name,birthday,height,weight
156105,Amine Linganzi,1989-11-16,185,81
108525,Amine Mohamed Chermiti,1987-12-26,178,72
127224,Amir Abrashi,1990-03-27,173,71
15608,Amir Spahic,1983-09-13,188,84
108524,Ammar Jemal,1987-04-20,185,87
21161,Amoreirinha,1984-08-05,183,83
303359,Amos Youga,1992-12-08,185,83
127857,Amr Zaki,1983-04-01,185,78
213814,Anaitz Arbilla,1987-05-15,178,75
521272,Anas Tahiri,1995-05-15,178,61
287333,Anass Achahbar,1994-01-13,175,72
614454,Anastasios Donis,1996-08-29,178,74
118359,Anatole Ngamukol,1988-01-15,178,70
30868,Anatoli Tymoschuk,1979-03-30,180,70
267915,Ancelmo Junior,1990-04-03,180,75
46085,Anco Jansen,1989-03-09,183,89
449492,Ander Capa,1992-05-14,173,70
164676,Ander Herrera,1989-08-14,183,73
150323,Ander Iturraspe,1989-03-08,188,75
33021,Ander Murillo,1983-07-26,183,84
127209,Anders Christiansen,1990-06-08,175,75
70074,Anders Konradsen,1990-07-18,183,76
26818,Anders Lindegaard,1984-04-13,193,79
265799,Anderson Carvalho,1990-05-20,175,66
268039,Anderson Conceicao,1989-10-24,188,81
570360,Anderson Correia,1991-05-06,178,68
470305,Anderson Esiti,1994-05-24,188,85
127888,Anderson Luis,1988-07-31,175,71
268586,Anderson Melo,1990-08-14,178,69
450011,Anderson Talisca,1994-02-01,188,72
145561,Anderson,1988-01-10,188,86
40961,Anderson,1988-04-13,175,69
71055,Andi Lila,1986-02-12,183,79
201811,Andile Jali,1990-04-10,173,66
131391,Andis Shala,1988-11-15,188,80
16362,Andjelko Djuricic,1980-11-21,191,85
33025,Andoni Iraola,1982-06-22,183,74
167491,Andras Gosztonyi,1990-11-07,183,80
72633,Andraz Kirm,1984-09-06,183,73
164130,Andre Albino Carvalho da Cunha,1978-02-16,183,83
150268,Andre Almeida,1990-09-10,185,71
164333,Andre Andre,1989-08-26,175,65
612863,Andre Anguissa,1995-11-16,183,75
421785,Andre Auras,1991-04-22,183,77
95955,Andre Ayew,1989-12-17,175,72
41462,Andre Bahia,1983-11-24,183,80
38504,Andre Bikey,1985-01-08,183,80
292772,Andre Biyogo Poko,1993-03-07,173,72
181254,Andre Blackman,1990-11-10,180,75
687288,Andre Bukia,1995-03-03,173,65
246414,Andre Carrillo,1991-06-14,180,73
40956,Andre Castro,1988-04-02,180,75
163839,Andre Claro,1991-03-31,183,75
363365,Andre Costa,1992-11-27,183,73
264739,Andre Dias,1992-04-18,173,71
35244,Andre Dias,1979-05-15,183,80
150267,Andre Fontes,1985-05-27,178,73
209503,Andre Geraldes,1991-05-02,180,70
361770,Andre Gomes,1993-07-30,188,84
243829,Andre Hahn,1990-08-13,185,80
69911,Andre Hainault,1986-06-17,183,80
212915,Andre Hoffmann,1993-02-28,188,84
605507,Andre Horta,1996-11-07,168,57
42352,Andre Leao,1985-05-20,185,78
27504,Andre Lenz,1973-11-19,191,93
21458,Andre Leone,1979-02-12,183,81
26245,Andre Luiz,1980-01-27,185,88
98382,Andre Marques,1987-08-01,185,76
154265,Andre Martins,1990-01-21,170,62
245423,Andre Micael,1989-02-04,188,83
38170,Andre Mijatovic,1979-12-03,191,80
570468,Andre Moreira,1995-12-02,196,85
37764,Andre Ooijer,1974-07-11,185,83
96968,Andre Pinto,1989-10-05,193,86
251244,Andre Ramalho Silva,1992-02-16,183,81
164238,Andre Santos,1989-03-02,178,75
78541,Andre Santos,1983-03-08,180,74
178812,Andre Schuerrle,1990-11-06,183,74
388523,Andre Silva,1995-11-06,185,79
97509,Andre Simoes,1989-12-16,178,74
281205,Andre Sousa,1990-07-09,180,78
150082,Andre Vilas Boas,1983-06-04,185,80
265918,Andre Wisdom,1993-05-09,185,78
38098,Andre-Pierre Gignac,1985-12-05,188,84
172187,Andre,1990-09-27,185,77
39744,Andrea Ardito,1977-01-08,173,61
30902,Andrea Barzagli,1981-05-08,188,87
309726,Andrea Belotti,1993-12-20,180,72
154239,Andrea Bertolacci,1991-01-11,178,75
39510,Andrea Campagnolo,1978-06-17,183,72
27664,Andrea Caracciolo,1981-09-18,193,80
150393,Andrea Catellani,1988-05-26,180,77
39643,Andrea Coda,1985-04-25,191,86
39170,Andrea Consigli,1987-01-27,188,82
506364,Andrea Conti,1994-03-02,183,76
74468,Andrea Conti,1977-08-23,178,72
41326,Andrea Cossu,1980-05-03,170,63
41865,Andrea Costa,1986-02-01,183,73
414792,Andrea Dossena,1981-09-11,180,77
41942,Andrea Esposito,1986-05-17,191,84
209389,Andrea Fileccia,1991-12-06,193,89
39495,Andrea Gasbarroni,1981-08-06,175,68
31470,Andrea Guatelli,1984-05-05,198,96
41404,Andrea Lazzari,1984-12-03,183,75
74542,Andrea Lisuzzo,1981-01-26,183,76
41369,Andrea Luci,1985-03-30,173,68
24443,Andrea Mantovani,1984-06-22,185,77
41879,Andrea Masiello,1986-02-05,183,82
159606,Andrea Mazzarani,1989-11-06,180,74
150435,Andrea Mei,1989-05-18,185,78
150746,Andrea Mutombo,1990-07-06,183,79
37645,Andrea Orlandi,1984-08-03,180,78
39538,Andrea Parola,1979-04-22,178,74
30731,Andrea Pirlo,1979-05-19,178,68
27676,Andrea Pisanu,1982-01-07,180,72
57124,Andrea Poli,1989-09-29,183,77
24493,Andrea Raggi,1984-06-24,188,82
25526,Andrea Ranocchia,1988-02-16,196,81
130113,Andrea Rispoli,1988-01-29,188,82
41878,Andrea Rossi,1986-11-07,178,71
42466,Andrea Russotto,1988-05-25,175,66
150464,Andrea Seculin,1990-07-14,191,80
364164,Andrea Tabanelli,1990-02-02,193,78
24457,Andrea Zanchetta,1975-02-02,180,74
39841,Andreas Beck,1987-03-13,180,76
70789,Andreas Bjelland,1988-07-11,188,85
449232,Andreas Christensen,1996-04-10,188,74
25364,Andreas Goerlitz,1982-01-31,180,74
30424,Andreas Granqvist,1985-04-16,193,84
33792,Andreas Hinkel,1982-03-26,183,74
237645,Andreas Hirzel,1993-03-25,191,89
38213,Andreas Ibertsberger,1982-07-27,178,77
36617,Andreas Isaksson,1981-10-03,198,86
42873,Andreas Ivanschitz,1983-10-15,183,82
40495,Andreas Johansson,1982-03-10,183,72
27022,Andreas Lambertz,1984-10-15,173,69
45435,Andreas Landgren,1989-03-17,175,74
42824,Andreas Lasnik,1983-11-09,183,74
192712,Andreas Ludwig,1990-09-11,173,68
178771,Andreas Luthe,1987-03-10,196,85
25365,Andreas Ottl,1985-03-01,185,78
195724,Andreas Samaris,1989-06-13,188,80
184360,Andreas Weimann,1991-08-05,178,76
158253,Andreas Wittwer,1990-10-05,173,78
27438,Andreas Wolf,1982-06-12,183,82
173461,Andrej Kramaric,1991-06-19,178,73
72401,Andrej Rendla,1990-10-13,191,77
104986,Andres Fernandez,1986-12-16,183,86
31045,Andres Guardado,1986-09-28,170,67
30955,Andres Iniesta,1984-05-11,170,68
57057,Andres Lamas,1984-01-16,188,81
43291,Andres Madrid,1981-07-29,183,78
320187,Andres Malloth,1992-11-27,185,81
33986,Andres Palop,1973-10-22,183,75
192065,Andres Tunez,1987-03-15,188,83
172948,Andreu Fontas,1989-11-14,185,89
74744,Andreu Mayoral,1983-06-17,178,67
41592,Andrew Barrowman,1984-11-27,183,80
32419,Andrew Considine,1987-04-01,183,75
23528,Andrew Crofts,1984-05-29,175,73
23007,Andrew Davies,1984-12-17,188,82
23022,Andrew Dawson,1978-10-20,175,71
32593,Andrew Driver,1987-11-20,175,69
31907,Andrew Johnson,1981-02-10,170,64
23866,Andrew Keogh,1986-05-16,183,70
160936,Andrew Little,1989-05-12,183,76
43243,Andrew McNeil,1987-01-19,180,83
308277,Andrew Mitchell,1992-04-06,180,70
24336,Andrew O'Brien,1979-06-29,191,74
17866,Andrew Reid,1982-07-29,170,75
357880,Andrew Robertson,1994-03-11,178,63
68400,Andrew Shinnie,1989-07-17,180,70
37369,Andrew Sinkala,1979-06-18,175,75
23629,Andrew Surman,1986-08-20,178,73
24161,Andrew Taylor,1986-08-01,178,69
308236,Andrew Wooten,1989-09-30,185,81
3520,Andrey Arshavin,1981-05-29,173,70
30886,Andrey Voronin,1979-07-21,175,81
570463,Andrezinho,1995-08-06,175,62
97493,Andrezinho,1981-10-09,173,67
38367,Andrija Delibasic,1981-04-24,188,84
95545,Andrija Kaludjerovic,1987-07-05,180,79
10637,Andris Vanins,1980-04-30,185,80
38495,Andrius Velicka,1979-04-05,183,80
31996,Andriy Shevchenko,1976-09-29,183,72
166422,Andros Townsend,1991-07-16,180,81
275760,Andrzej Witan,1990-02-22,183,76
37185,Andwele Slory,1982-09-27,170,70
47382,Andy Carroll,1989-01-06,191,79
183530,Andy Delort,1991-10-09,183,82
70273,Andy Dorman,1982-05-01,185,68
35574,Andy Dowie,1983-03-25,185,83
40574,Andy Griffin,1979-03-07,173,68
17391,Andy Jackson,1988-01-09,178,60
504613,Andy Kawaya,1996-08-23,173,82
103419,Andy King,1988-10-29,183,74
24575,Andy Kirk,1979-05-29,178,70
198453,Andy Najar,1993-03-16,170,69
39223,Andy Webster,1982-04-23,183,64
23369,Andy Wilkinson,1984-08-06,180,69
148314,Anele Ngcongca,1987-10-21,183,68
154941,Anestis Argyriou,1988-01-04,183,77
47193,Angel Cervara,1986-01-31,175,74
432950,Angel Correa,1995-03-09,175,70
46509,Angel Di Maria,1988-02-14,180,75
33762,Angel Javier Arizmendi,1984-03-03,188,76
38573,Angel Lafita,1984-08-07,188,73
33733,Angel Lopez,1981-03-10,180,71
33820,Angel Manuel Vivar Dorado,1974-02-12,183,78
105925,Angel Montoro,1988-06-25,180,74
89185,Angel Rangel,1982-10-28,180,82
41292,Angel Rodriguez,1987-04-26,173,68
280485,Angel Trujillo,1987-09-08,178,79
155246,Angelo da Costa,1983-11-12,185,81
26678,Angelo Martha,1982-04-29,185,82
49543,Angelo Obinze Ogbonna,1988-05-23,191,86
27702,Angelo Palombo,1981-09-25,178,77
8837,Angelo Raso,1981-07-20,173,72
17836,Angelo,1981-06-12,175,78
33850,Angelos Basinas,1976-01-03,178,75
38810,Angelos Charisteas,1980-02-09,191,82
163901,Anibal Capela,1991-05-08,188,84
442735,Anice Badri,1990-09-18,178,73
38100,Anilton,1980-07-10,185,77
27155,Anis Ben-Hatira,1988-07-18,183,82
243509,Anouar Kali,1991-06-03,173,67
26692,Anour Hadouir,1982-09-14,170,68
163989,Anselmo,1981-06-06,188,84
202343,Anselmo,1989-02-20,185,82
22139,Anselmo,1984-01-06,183,77
7334,Anssi Jaakkola,1987-03-13,193,88
97359,Ante Puljic,1987-11-05,188,82
265725,Ante Rebic,1993-09-21,185,77
170660,Ante Vukusic,1991-01-04,178,74
17312,Anther Yahia,1982-03-21,183,75
177683,Anthony Andreu,1988-05-22,178,73
71619,Anthony Annan,1986-07-21,175,64
165597,Anthony Bentem,1990-03-19,180,75
425457,Anthony Biekman,1994-05-16,180,78
11327,Anthony Deroin,1979-03-15,163,66
7621,Anthony Favre,1984-02-01,193,90
280862,Anthony Forde,1993-11-16,180,82
24509,Anthony Gardner,1980-09-19,196,88
202562,Anthony Knockaert,1991-11-20,173,69
37466,Anthony Le Tallec,1984-10-03,183,73
215419,Anthony Limbombe,1994-07-15,178,72
118850,Anthony Lippini,1988-11-07,175,68
167035,Anthony Lopes,1990-10-01,183,81
188565,Anthony Loustallot,1992-03-30,183,77
25640,Anthony Lurling,1977-04-22,173,75
413557,Anthony Martial,1995-12-05,180,76
24162,Anthony McMahon,1986-03-24,180,72
187563,Anthony Mfa Meuzi,1991-03-07,183,91
71605,Anthony Modeste,1988-04-14,188,84
148331,Anthony Moris,1990-04-29,183,75
40659,Anthony Mounier,1987-09-27,175,69
30295,Anthony Obodai,1982-08-06,170,72
47194,Anthony Pilkington,1988-06-06,180,81
37021,Anthony Portier,1982-06-01,183,82
32579,Anthony Reveillere,1979-11-10,180,77
564859,Anthony Ribelin,1996-04-08,178,73
114742,Anthony Sauthier,1991-02-05,183,70
30710,Anthony Seric,1979-01-15,183,77
38614,Anthony Stokes,1988-07-25,180,71
95176,Anthony Straker,1988-09-23,175,75
196366,Anthony Ujah,1990-11-20,178,81
94284,Anthony van Loo,1988-10-05,178,71
38368,Anthony Vanden Borre,1987-10-24,183,87
562698,Anthony Walongwa,1993-10-15,188,80
188506,Anthony Watt,1993-12-29,183,76
46892,Anthony Weber,1987-06-11,191,82
42582,Antimo Iunco,1984-06-10,173,68
656668,Anto Grgic,1996-11-28,188,78
424918,Antoine Conte,1994-01-29,178,72
46653,Antoine Devaux,1985-02-21,185,70
184138,Antoine Griezmann,1991-03-21,175,67
717270,Antoine Rabillard,1995-09-22,178,67
8893,Antoine Rey,1986-08-25,168,67
26470,Antoine van der Linden,1976-03-17,185,84
11736,Antolin Alcaraz,1982-07-30,188,80
24740,Anton Ferdinand,1985-02-18,183,71
441302,Anton Mitryushkin,1996-02-08,188,82
16678,Anton Putsila,1987-06-10,180,74
115253,Anton Sloboda,1987-07-10,178,70
13349,Antoni Lukasiewicz,1983-06-26,188,86
186948,Antonini Culina,1992-01-27,183,77
40648,Antonio Adan,1987-05-13,191,92
150731,Antonio Amaya,1983-05-31,193,86
102612,Antonio Apono,1984-02-13,173,72
41769,Antonio Balzano,1986-06-13,175,74
39738,Antonio Barilla,1988-04-01,180,78
35324,Antonio Barragan,1987-06-12,185,83
39485,Antonio Bocchetti,1980-06-11,183,75
24464,Antonio Busce,1975-12-12,183,78
11685,Antonio Candreva,1987-02-28,180,70
25837,Antonio Carlos Dos Santos,1979-10-03,188,68
32748,Antonio Cassano,1982-07-12,175,80
41881,Antonio Chimenti,1970-06-30,183,83
358142,Antonio Cotan,1995-09-19,173,68
34413,Antonio da Silva,1978-06-13,175,76
66982,Antonio de Azevedo,1981-11-23,175,68
299374,Antonio Di Gaudio,1989-08-16,170,63
27734,Antonio Di Natale,1977-10-13,170,70
33644,Antonio Doblas,1980-08-05,183,81
212772,Antonio Donnarumma,1990-07-07,193,96
164430,Antonio Filipe,1985-04-14,185,84
37499,Antonio Filippini,1973-07-03,168,66
41542,Antonio Floro Flores,1983-06-18,183,78
40680,Antonio Geder,1978-05-23,183,86
39389,Antonio Ghomsi,1986-04-22,178,79
37433,Antonio Guayre,1980-04-23,175,71
33832,Antonio Hidalgo,1979-02-08,183,73
24409,Antonio Langella,1977-03-30,183,81
32656,Antonio Lopez,1981-09-13,175,74
202553,Antonio Luna,1991-03-17,178,68
517294,Antonio Marin Molina,1996-06-17,178,75
182839,Antonio Mazzotta,1989-08-02,183,73
298941,Antonio Milic,1994-03-10,191,81
35644,Antonio Mirante,1983-07-08,193,79
39367,Antonio Nocerino,1985-04-09,175,75
354519,Antonio Reguero Chapinal,1982-07-04,183,80
27560,Antonio Rosati,1983-06-26,196,81
276738,Antonio Ruediger,1993-03-03,191,85
79737,Antonio Rukavina,1984-01-26,178,74
474448,Antonio Sanabria,1996-03-04,180,70
255251,Antonio Signori Dominique,1994-07-25,185,75
37793,Antonio Tomas,1985-01-19,175,75
35327,Antonio Valencia,1985-08-04,180,78
361760,Antonio Xavier,1992-07-06,175,71
74291,Antonio Zito,1986-06-06,183,81
496045,Antonio-Mirko Colak,1993-09-17,188,83
132111,Antons Kurakins,1990-01-01,183,73
93346,"Antony Lecointe,19",1980-10-05,168,59
31810,Antti Okkonen,1982-06-06,178,74
45244,Antunes,1987-04-01,175,69
562267,Anwar El-Ghazi,1995-05-03,188,87
186975,Apostolos Vellios,1992-01-08,191,78
38230,Apoula Edima Edel,1986-06-17,183,80
70255,Aquivaldo Mosquera,1981-06-22,183,85
209362,Aras Oezbiliz,1990-03-09,175,70
520659,Arber Zeneli,1995-02-25,175,72
182776,Archimede Morleo,1983-09-26,173,68
37188,Ard van Peppen,1985-06-26,180,79
39792,Arda Turan,1987-01-30,178,76
30880,Arek Radomski,1977-06-27,178,77
40451,Ari,1985-12-12,198,78
112656,Ariel Borysiuk,1991-07-29,180,70
38362,Ariel Ibagaza,1976-10-27,165,65
149584,Ariel Nahuelpan,1987-10-15,188,92
38263,Aristide Bance,1984-09-19,193,93
604374,Aristote Madiani,1995-08-22,183,73
421441,Aristote N'Dongala,1994-01-19,175,69
33028,Aritz Aduriz,1981-02-11,183,78
607148,Aritz Elustondo,1994-03-28,183,72
75331,Aritz Lopez Garai,1980-11-06,183,80
37496,Ariza Makukula,1981-03-04,193,84
45485,Arjan Swinkels,1984-10-15,183,81
110112,Arjan van Dijk,1987-01-17,188,78
30834,Arjen Robben,1984-01-23,180,80
39070,Arkadiusz Glowacki,1979-03-13,185,78
13472,Arkadiusz Malarz,1980-06-19,188,86
277460,Arkadiusz Milik,1994-02-28,185,78
196185,Arkadiusz Piech,1985-06-07,170,72
197560,Arkadiusz Wozniak,1990-06-01,183,76
263796,Arlind Ajeti,1993-09-25,183,83
63520,Armand Traore,1989-10-08,183,82
301023,Armando Izzo,1992-03-02,183,78
254704,Armando Sadiku,1991-05-27,185,80
174855,Armiche Ortega,1988-06-12,175,70
448851,Armin Alesevic,1994-03-06,185,81
107502,Armin Bacinovic,1989-10-24,183,73
314966,Armin Cerimagic,1994-01-14,180,75
27110,Arnar Vidarsson,1978-03-15,178,77
38625,Arnaud Buhler,1985-01-17,188,72
239351,Arnaud De Greef,1992-04-12,183,80
46540,Arnaud Le Lan,1978-03-22,170,60
46246,Arnaud Maire,1979-03-06,180,77
179411,Arnaud Souquet,1992-02-12,178,68
37104,Arnaud Sutchuin Djoum,1989-05-02,183,78
30819,Arne Friedrich,1979-05-29,185,82
256197,Arne Naudts,1993-11-27,185,80
26630,Arne Slot,1978-09-17,185,75
40281,Arni Gautur Arason,1975-05-07,188,84
560413,Arno Verschueren,1997-04-08,175,66
103964,Arnold Bouka Moutou,1988-11-28,175,69
34400,Arnold Bruggink,1977-07-24,185,80
26458,Arnold Kruiswijk,1984-11-02,183,73
26324,Arnold Mvuemba,1985-01-28,173,67
522765,Arnold,1992-04-06,185,75
178481,Arnor Angeli,1991-02-25,183,77
110137,Arnor Smarason,1988-09-07,185,78
110169,Aron Gunnarsson,1989-04-22,178,70
172388,Aron Johannsson,1990-11-10,183,70
112979,Aron Liechti,1986-02-15,180,70
30922,Arouna Kone,1983-11-11,183,81
287334,Arsenio Valpoort,1992-08-05,185,80
242904,Arsenio,1989-08-30,180,72
107717,Artem Kravets,1989-06-03,188,78
206669,Artem Putivtsev,1988-08-29,185,79
540230,Artem Simonyan,1995-02-20,178,70
38842,Arthur Boka,1983-04-02,165,65
418137,Arthur Masuaku,1993-11-07,178,70
173983,Arthur,1987-01-14,178,68
33000,Arthuro,1982-08-27,191,88
74989,Artiles Oliva Aythami,1986-04-02,183,78
107792,Artis Lazdins,1986-05-03,180,74
79982,Artjoms Rudnevs,1988-01-13,183,81
30974,Artur Boruc,1980-02-20,193,87
178702,Artur Gieraga,1988-05-04,183,80
168727,Artur Ionita,1990-08-17,183,73
69611,Artur Jedrzejczyk,1987-11-04,188,82
46365,Artur Krysiak,1989-08-11,193,83
178424,Artur Lenartowski,1988-03-17,193,79
69008,Artur Sobiech,1990-06-12,185,81
30266,Artur Wichniarek,1977-02-28,183,79
11743,Artur,1984-02-18,175,69
19344,Artur,1981-01-25,193,95
69686,Arturo Alvarez,1985-06-28,175,77
33655,Arturo Arzu,1981-03-17,183,78
45832,Arturo ten Heuvel,1978-12-20,180,80
49939,Arturo Vidal,1987-05-22,180,75
30901,Aruna Dindane,1980-11-26,175,80
212970,Arvid Schenk,1989-07-28,196,85
80262,Arvydas Novikovas,1990-12-18,178,76
41980,Asamoah Gyan,1985-11-22,180,77
37846,Asanda Sishuba,1980-04-13,168,65
27339,Ashkan Dejagah,1986-07-05,180,78
107280,Ashley Barnes,1989-10-30,185,76
38834,Ashley Cole,1980-12-20,175,66
182223,Ashley R. Westwood,1990-04-01,170,67
24948,Ashley Williams,1984-08-23,183,91
23354,Ashley Young,1985-07-09,175,65
423207,Ashour El Takky,1980-11-28,165,67
171094,Ashton Taylor,1990-09-02,191,76
571709,Ashton-Phillip Goetz,1993-07-16,178,74
34575,Asier del Horno,1981-01-19,183,70
102002,Asier Goiria,1980-09-19,183,77
205278,Asier Illarramendi,1990-03-08,178,76
33958,Asier Riesgo,1983-10-06,185,76
46518,Asmir Begovic,1987-06-20,201,83
178947,Asmir Kajevic,1990-02-15,188,82
595586,Assane Demoya Gnoukouri,1996-09-28,180,77
612212,Assane Diousse,1997-09-20,175,68
36180,Assani Lukimya-Mulongoti,1986-01-25,191,89
168744,Astrit Ajdarevic,1990-04-17,191,85
200964,Athanasios Petsos,1991-06-05,183,80
70959,Athanassios Papazoglou,1988-03-30,196,92
26785,Atiba Hutchinson,1983-02-08,188,73
184591,Atila Turan,1992-04-10,175,79
72813,Atsuto Uchida,1988-03-27,175,70
93184,Audrius Ksanavicius,1977-01-28,170,67
184100,Augusto Da Silva,1983-11-17,173,77
72623,Augusto Fernandez,1986-04-10,178,71
185699,Augusto Pereira Loureiro,1987-08-30,180,76
351063,Aurelian Chitu,1991-03-25,183,80
26261,Aurelien Capoue,1982-02-28,185,74
56916,Aurelien Chedjou,1985-06-20,183,86
46228,Aurelien Collin,1986-03-08,188,76
45778,Aurelien Joachim,1986-08-10,185,82
46430,Aurelien Montaroup,1985-12-19,178,72
34239,Austin McCann,1980-01-21,180,82
174203,Avi Rikan,1988-09-10,170,64
11569,Avi Strool,1980-09-18,185,78
361055,Avto,1991-10-03,178,70
27524,Axel Bellinghausen,1983-05-17,183,76
488297,Axel Borgmann,1994-07-08,178,75
352888,Axel N'Gando,1993-07-13,178,71
39591,Axel Witsel,1989-01-12,185,73
277821,Ayanda Patosi,1992-10-31,175,67
192770,Aymen Abdennour,1989-08-06,188,84
173466,Aymen Tahar,1989-10-02,180,75
411617,Aymeric Laporte,1994-05-27,188,85
33893,Ayoze Diaz Diaz,1982-05-25,175,70
75354,Ayoze Garcia Perez,1985-11-22,173,72
479020,Ayoze Perez,1993-07-23,178,66
119427,Aytac Sulu,1985-12-11,183,80
277779,Ayub Masika,1992-09-10,170,66
185386,Azbe Jug,1992-03-03,191,92
46580,Azubuike Oliseh,1978-11-18,178,78
313825,Baard Finne,1995-02-13,173,67
115798,Baba,1988-01-05,178,75
601783,Babacar Gueye,1994-12-31,191,84
362261,Babanco,1985-07-27,180,74
164703,Babatunde Luqmon Adekunle,1984-10-10,178,74
26111,Bacary Sagna,1983-02-14,175,72
26372,Badara Sene,1984-11-19,191,77
107416,Badis Lebbihi,1990-03-14,180,80
25539,Badr El Kaddouri,1981-01-31,178,67
26344,Bafetimbi Gomis,1985-08-06,183,77
150064,Baiano,1987-02-23,178,69
303139,Baissama Sankoh,1992-03-20,180,73
30691,Bakari Kone,1981-09-17,163,61
93488,Bakary Kone,1988-04-27,188,80
46417,Bakary Sako,1988-04-26,183,90
106013,Bakary Sare,1990-04-05,185,77
147960,Bakary Soro,1985-12-05,185,74
69509,Bakary Soumare,1985-11-09,193,93
46242,Bakaye Traore,1985-03-06,185,77
72374,Balazs Dzsudzsak,1986-12-23,178,72
9307,Balazs Toth,1981-09-24,175,70
488958,Balde Diao Keita,1995-03-08,183,80
150641,Baltasar Rigo,1985-06-26,185,79
40840,Banel Nicolita,1985-01-07,178,71
317932,Baptiste Aloe,1994-06-29,183,75
438167,Baptiste Guillaume,1995-06-16,188,77
26109,Baptiste Martin,1985-05-14,185,81
279175,Baptiste Reynet,1990-10-28,185,85
134233,Baptiste Schmisser,1986-02-26,196,93
39148,Baptiste Ulens,1987-07-24,178,69
174220,Barak Badash,1982-08-30,185,75
164137,Barge,1984-01-04,175,69
496646,Barnes Osei,1995-01-08,178,66
27733,Barreto,1985-07-12,170,60
161415,Barry Bannan,1989-12-01,170,61
45853,Barry Ditewig,1977-10-14,191,90
142282,Barry Douglas,1989-09-04,175,64
24978,Barry Ferguson,1978-02-02,178,74
45833,Barry Maguire,1989-10-27,180,80
32413,Barry Nicholson,1978-08-24,170,58
32455,Barry Robson,1978-11-07,180,76
32665,Barry Wilson,1972-02-16,180,77
163227,Bart Biemans,1988-03-14,183,85
37889,Bart Buysse,1986-10-16,178,70
37839,Bart Deelkens,1978-04-25,188,84
38371,Bart Goor,1973-04-09,183,80
21744,Bart Goossens,1985-01-05,183,68
680011,Bart Nieuwkoop,1996-03-07,183,76
614453,Bart Ramselaar,1996-06-29,178,73
188089,Bart Schenkeveld,1991-08-28,183,80
586678,Bart Straalman,1996-08-28,193,76
110128,Bart van Brakel,1987-04-05,170,70
46056,Bart van Hintum,1987-01-16,178,75
150589,Bart Vriends,1991-05-09,188,81
25551,Bartholomew Ogbeche,1984-10-01,178,78
68786,Bartlomiej Babiarz,1989-02-03,168,61
450742,Bartlomiej Dragowski,1997-08-19,191,86
69374,Bartlomiej Konieczny,1981-06-09,193,92
206830,Bartlomiej Pawlowski,1992-11-13,178,70
463843,Bartlomiej Smuczynski,1995-08-25,175,69
198099,Bartosz Bereszynski,1992-07-12,183,78
69616,Bartosz Iwan,1984-04-18,188,74
579206,Bartosz Jaroch,1995-01-25,183,72
115006,Bartosz Kaniecki,1988-07-11,196,91
433675,Bartosz Kapustka,1996-12-23,178,67
206662,Bartosz Kopacz,1992-05-12,188,84
33804,"Bartosz Lawa,25",1979-02-26,175,68
